video_id,title,description,published_at,channel_id,channel_title,thumbnail_url,duration,liveBroadcastContent,view_count,like_count,comment_count,source_type
nmNzEf7dXsw,An Unfiltered Conversation with Linus Tech Tips,"60 days FREE of Spotter Studio: https://partner.spotterstudio.com/colinandsamir 

Learn how to start a YouTube Channel 
https://www.colinandsamir.com/creator-startup

GET IN TOUCH
🌍 Our website: www.colinandsamir.com     
🌍 Work with us:  ColinandSamirTeam@unitedtalent.com 

COLIN AND SAMIR’S NEWSLETTER
📫 125,000+ read our free newsletter that breaks down the business of creators. Sign up: https://bit.ly/publish-press 

ASK US A QUESTION
❔ We answer questions from creators every Sunday in our newsletter. Submit yours here: https://bit.ly/publish-creator-support 

LISTEN TO THE SHOW
iTunes: https://apple.co/2K1pYhu 
Spotify: https://spoti.fi/2OnTmBC 

JOIN OUR COMMUNITY
📡 Discord: https://discord.com/invite/colinandsamir
📸 Instagram: https://instagram.com/colinandsamir 
🐦 Twitter: https://twitter.com/ColinandSamir 
🎵 TikTok: https://www.tiktok.com/@colinandsamir 

ABOUT US
We’re Colin and Samir, creators based out of Los Angeles California. We make videos about the creator economy, and the lessons we’ve learned over 10 years of being on YouTube. We also interview creators and try to get to the bottom of what’s working on YouTube and where the creator economy is headed.",2024-12-26T17:00:46Z,UCamLstJyCa-t5gfZegxsFMw,Colin and Samir,https://i.ytimg.com/vi/nmNzEf7dXsw/mqdefault.jpg,PT2H11M32S,none,1130118,39568,2213,latest
nmh9rzU5nKc,Life Advice For Everyone Under 50 Years Old,"Today's video is the Q&A part of my keynote at the Aspire conference in San Diego, California. I answer a bunch of questions such as how to scale your business emphasizing the importance of caring about your employees and creating a great culture. I also talk about Gen Z and the options they have in the current economy. Hope you enjoy it!

Timestamps:
0:00 - 0:26 Intro
0:26 - 4:26 VeeFriends and VeeCon 2024
4:26 - 8:47 How to scale your business
8:47 - 10:45 Gen Z is not lazy, they have options
10:45 - 17:20 Life advice for everyone under 50
17:20 - 23:18 Money is an exposer
—
Thanks for watching!

Join My Discord!: https://www.garyvee.com/discord
Check out another series on my channel:
Gary Vaynerchuk Keynote Speeches: https://www.garyvee.com/keynotespeeches
Gary Vaynerchuk's thoughts on NFTs, Web3, cryptocurrencies and more: https://www.garyvee.com/web3nfts
Life, Business, and Career Advice l Gary Vaynerchuk Original Films: https://www.garyvee.com/gvoriginals
How to Make Money at Garage Sales l TrashTalk: https://www.garyvee.com/trashtalks
Inside the Life of a $300M+ Company's CEO l DailyVee: https://www.garyvee.com/dailyvees
— 
Gary Vaynerchuk is a serial entrepreneur and serves as the Chairman of VaynerX, the CEO of VaynerMedia, and the Creator & CEO of VeeFriends. Gary is considered one of the leading global minds on what’s next in culture, relevance, and the internet. Known as “GaryVee,” he is described as one of the most forward thinkers in business – he acutely recognizes trends and patterns early to help others understand how these shifts impact markets and consumer behavior. Whether it’s emerging artists, esports, NFT investing, or digital communications, Gary understands how to bring brand relevance to the forefront. He is a prolific angel investor with early investments in companies such as Facebook, Twitter, Tumblr, Venmo, Snapchat, Coinbase and Uber.

Gary is an entrepreneur at heart – he builds businesses. Today, he helps Fortune 1000 brands leverage consumer attention through his full-service advertising agency, VaynerMedia, which has ofﬁces in New York, Los Angeles, London, Mexico City, and Singapore. VaynerMedia is part of the VaynerX holding company, including Eva Nosidam Productions, Vayner3, Gallery Media Group, The Sasha Group, VaynerSpeakers, and VaynerCommerce. Gary is also the Co-Founder of VaynerSports, Resy, and Empathy Wines. Gary guided both Resy and Empathy to successful exits – which were sold respectively to American Express and Constellation Brands. He’s also a Board Member at Candy Digital, Co-Founder of VCR Group, Co-Founder of ArtOfficial, Co-Founder of VaynerWATT, and Creator & CEO of VeeFriends. In addition, Gary was recently named to the Fortune list of the Top 50 Influential people in the NFT industry.

In addition to running multiple businesses, Gary documents his life daily as a CEO through his social media channels, which have more than 44 million followers and garnish over 173 million monthly impressions/views across all platforms. His podcast, “The GaryVee Audio Experience,” ranks among the top podcasts globally. He is a five-time New York Times Bestselling Author and one of the most highly sought-after public speakers.

Gary serves on the board of MikMak, Bojangles Restaurants, and Pencils of Promise. He is also a longtime Well Member of Charity:Water.",2023-11-16T16:13:11Z,UCctXZhXmG-kf3tlIXgVZUlw,GaryVee,https://i.ytimg.com/vi/nmh9rzU5nKc/mqdefault.jpg,PT23M21S,none,20437,747,45,latest
nwz4uwm7gUc,How To Start A Successful Business As A Creative,"In this video, we dive into the intricacies of navigating client relationships, making informed business decisions, and the importance of change in the entrepreneurial journey, specifically for creatives.

We'll explore why understanding the net profit is crucial, the challenges artists face when transitioning into business, and effective communication strategies. 

Join us as we discuss practical tips and share insights on how to ask the right questions, build meaningful connections, and ultimately grow your creative business.

Hashtags:
#CreativeBusiness #BusinessGrowth #Entrepreneurship #ClientRelationships #BusinessStrategy #NetProfit #ArtToBusiness #ChangeManagement #EffectiveCommunication #BusinessTips

Timestamps:
0:00 - Intro
1:00 - The Reason Creatives Struggle with Business
2:30 - Transitioning from Art to Business
4:00 - Common Mistakes in Creative Business Management
5:30 - The Value of Accurate Financial Tracking
7:00 - Understanding Client Relationships
8:30 - Effective Communication and Asking the Right Questions
9:30 - Outro

FREE Resources here: https://thefutur.com/free-resources

🚀 Futur Accelerator
The step-by-step blueprint and coaching program designed to get your creative business off the ground:
https://thefutur.com/accelerator

🥇 Futur Pro 
The professional creative community designed to grow your personal brand, your business, and your network:
https://thefutur.com/pro

✍️ Other Courses, Templates, and Tools:
https://thefutur.com/shop

🎙 The Futur Podcast:
https://thefutur.com/podcast

Recommended books, tools, music, resources, typefaces & more: 
https://thefutur.com/recommendations

Music by Epidemic Sound:
http://share.epidemicsound.com/thefutur

Shorts Playlist: 
https://www.youtube.com/@thefutur/shorts

We love getting your letters. Send them here:
The Futur c/o Chris Do
556 S. Fair Oaks Ave. #34
Pasadena CA 91105

*By making a purchase through any of our affiliate links, we receive a very small commission at no extra cost to you. This helps us on our mission to provide quality education to you. Thank you.

--
Host: Chris Do (Bald Asian Guy Talks About Business)
Cinematographers/Editors: @RodrigoTasca &  @Tascastudios  MOCS Media",2024-06-09T13:00:45Z,UC-b3c7kxa5vU-bnmaROgvog,The Futur,https://i.ytimg.com/vi/nwz4uwm7gUc/mqdefault.jpg,PT10M9S,none,49341,2492,63,latest
o8IdDEJym1U,5 Money Rules To Make More Money In 2023,"If you want to increase your income in 2023, here are 5 money lessons I learned over my 25yrs of running a $80M creative agency, all while surviving two recessions.

3 Pricing Strategies - How To Price Your Service 2022
https://youtu.be/b5OtiUpNvqs

Want a deeper dive? Typography, Lettering, Sales & Marketing, Social Media and The Business of Design courses available here:
https://thefutur.com/shop

🚀 Futur Accelerator
The step-by-step blueprint and coaching program designed to get your creative business off the ground:
https://thefutur.com/accelerator

🥇 Futur Pro 
The professional creative community designed to grow your personal brand, your business, and your network:
https://thefutur.com/pro

✍️ Other Courses, Templates, and Tools:
https://thefutur.com/shop

🎙 The Futur Podcast:
https://thefutur.com/podcast

Recommended books, tools, music, resources, typefaces & more: 
https://thefutur.com/recommendations

Music by Epidemic Sound:
http://share.epidemicsound.com/thefutur

Shorts Playlist: 
https://www.youtube.com/@thefutur/shorts

==

We love getting your letters. Send them here:
The Futur c/o Chris Do
1702 Olympic Blvd.
Santa Monica, CA 90404

*By making a purchase through any of our affiliate links, we receive a very small commission at no extra cost to you. This helps us on our mission to provide quality education to you. Thank you.

—
Host: Chris Do
Producer: Mark Contreras
Cinematographers/Editors: Stewart Schuster, Mark Contreras, MOCS Media
Futur Theme Music: Adam Sanborne http://www.adamsanborne.com
Typefaces: Futura, DIN, Helvetica Now, Calibre, Knockout, Champion Gothic



00:00 Intro
00:11 Delegation
03:23 Money Talk
11:43 Bonus Tip
14:56 Invest",2022-12-27T17:00:22Z,UC-b3c7kxa5vU-bnmaROgvog,The Futur,https://i.ytimg.com/vi/o8IdDEJym1U/mqdefault.jpg,PT18M48S,none,353493,11475,864,top
o9qSf9wEuMo,ChatGPT gets banned - The 110M impression LinkedIn page,"In a digital world where artificial intelligence and machine learning have become integral components of our daily lives, the suspension or banning of an AI entity can stir up waves of intrigue and curiosity. Such was the case when the highly popular and influential LinkedIn page featuring ChatGPT, a cutting-edge AI language model, was banned. With a staggering 110 million impressions to its name, the ChatGPT LinkedIn page had garnered a massive following, making the ban a significant event in the realm of AI and online communication.


RESOURCES & LINKS: 
____________________________________________

Answer the public: https://answerthepublic.com/
Ubersuggest: https://neilpatel.com/ubersuggest/

Revolutionizing Marketing with AI: The Future is Here: https://youtu.be/l_U4aQTj6Mg
New to Digital Marketing- 10 Essential Tips for a Strong Start: https://youtu.be/4abNIEHj-10
My Secrets To Creating an SEO Friendly Website: https://youtu.be/5I1hXX_xz7c
____________________________________________


However, the ban of ChatGPT's LinkedIn page raised several questions and sparked a lively debate. The circumstances surrounding the ban were initially shrouded in mystery, as there was no official statement from LinkedIn or the creators of ChatGPT. Speculation and conspiracy theories emerged, further fueling the intrigue.

One theory suggested that the ban was due to concerns about the influence of AI on social media platforms and the potential for AI-generated content to spread disinformation. Others speculated that the page's rapid growth and outreach had caught the attention of competitors who wanted to stifle its success.

The incident also prompted a broader conversation about the regulation and oversight of AI on social media platforms. As AI becomes increasingly intertwined with our online interactions, questions about transparency, accountability, and ethical usage have taken center stage. The ChatGPT ban served as a catalyst for these discussions, with experts and policymakers weighing in on the need for clear guidelines and regulations.

While the fate of the ChatGPT LinkedIn page remains uncertain, one thing is clear: its ban marked a pivotal moment in the evolution of AI and its role in online communities. As the AI landscape continues to expand and evolve, so too will the discussions and debates surrounding its place in our digital world, making the ChatGPT ban an event of historical significance in the realm of artificial intelligence.


► If you need help growing your business check out my ad agency Neil Patel Digital https://npdigital.com/

►Subscribe: https://goo.gl/ScRTwc to learn more secret SEO tips.
►Find me on Facebook: https://www.facebook.com/neilkpatel/
►On Instagram: https://instagram.com/neilpatel/

#chatgpt #ai #makemoneyonline",2023-10-14T14:00:37Z,UCl-Zrl0QhF66lu1aGXaTbfw,Neil Patel,https://i.ytimg.com/vi/o9qSf9wEuMo/mqdefault.jpg,PT22M51S,none,74659,488,42,top
oG0GnvA79WM,"Diplomatik İletişim Teknikleri: Tartışmadan, Öfkelenmeden Kazanmak","Bu videoda öfkelenmeden istediğin konuda karşı tarafı nasıl ikna edebileceğini, nasıl iletişim kurabileceğini anlatıyorum.

Abone Olmak İçin: https://goo.gl/sZvYO7
İşte istediğin formattaki zaman damgaları:

Zaman Damgaları:
‐--------------
0:00:00 - Giriş
0:01:07 - Diplomatik iletişim
0:02:39 - Başkalarına değerli hissettirmek
0:03:35 - Zamanlama ve sunum
0:04:29 - İstekleri yönetme
0:05:21 - Duyguları kontrol etme
0:06:02 - Altta yatan ihtiyaçları anlama
0:07:16 - İkna etmede sabır
0:08:23 - Yapıcı eleştiri
0:09:12 - Faydaları vurgulama
0:10:11 - Küçümsemekten kaçınma
0:11:25 - Stratejik dürüstlük
0:12:36 - Soğukkanlılığı koruma
0:13:32 - Seçenekler sunma
0:14:20 - Kazan-kazan senaryoları
0:14:58 - Açıklık ve dürüstlük
‐--------------

Video Konu Başlıkları
Kaygı ve Stresle Nasıl Baş Edersin: https://goo.gl/yz48JA
Motivasyon Videoları: https://goo.gl/aZRvQW
Kitap ve Film Önerileri: https://goo.gl/qxgXEc
Verimli Ders Çalışma ve Öğrenme Teknikleri: https://goo.gl/2LRkDr
Özgüven Geliştirme Videoları: https://goo.gl/Gg9pKN
Evlilik ve İlişki Sorunları: https://goo.gl/huVhjP

Beyhan Budak Sosyal Medya Hesapları
http://www.beyhanbudak.com.tr
https://instagram.com/beyhanbudak/
https://twitter.com/beyhanbudak
https://www.facebook.com/pskbeyhanbudak

ÖNEMLİ NOT:
Bu YouTube kanalındaki videolar bilgilendirme ve farkındalık amaçlı olarak hazırlanmıştır. Hiçbir şekilde tanı ve tedavi amaçlı kullanılamaz. Tanı ve tedavi gerektiren durumlar için lütfen hekimlere başvurunuz.

Videolarda yer alan vaka öyküleri gerçek vakalardan (bazen birkaç vakanın birleşimi)  esinlenilmiş kurgusal öykülerdir. Vaka öykülerinde hiçbir şekilde bir kişiye ait tanımlayıcı bir bilgi yer almamaktadır.",2025-04-10T17:45:18Z,UCEpzQk829RfkBIUmwg54g9A,Beyhan Budak,https://i.ytimg.com/vi/oG0GnvA79WM/mqdefault.jpg,PT17M35S,none,104855,7015,333,latest
oWNVIOGomHg,2025'in Servet Kazanma Formülü (Tamamen Yasal),"8 yıllık girişimcilik tecrübemde; sıfır noktasından başlayıp 10'dan fazla şirketin kurucusu, ortağı ya da danışmanı oldum.

Bu süreçte öğrendiğim para kazanma ve servet oluşturma stratejilerimi bu videoda sizlerle paylaştım. 

Dijital Danışmanlık ve Amazon Arbitraj iş modellerine dair eğitim, danışmanlık veya koçluk almak isterseniz aşağıdaki iletişim bilgilerinden faydalanarak uzman ekibime ulaşabilirsiniz.

Whatsapp Telefon Numaramız :  0850 308 2535  
Whatsapp Linkimiz :  https://link.digiensacademy.com/YTwp",2025-02-02T14:00:58Z,UCGYZP9gjRq-PiJbHQIDNL3g,Fatih Çoban,https://i.ytimg.com/vi/oWNVIOGomHg/mqdefault.jpg,PT13M4S,none,10785,820,71,top_and_latest
ovr9VIBrXy4,İyi Niyetli Değil Saf Olduğunu Gösteren 7 Şey,"Dünya bir kurtlar sofrası. Ancak böyle acımasız bir dünyada hala çok iyi niyetli ve fazlaca saf olan insanlar var. Bu videoda bu insanların özelliklerini ve kendilerini nasıl koruyabileceklerini anlatıyorum.

Abone Olmak İçin: https://goo.gl/sZvYO7

Zaman Damgaları:
----------------------------------
0:00 Giriş
0:27 Fazla şans vermek
1:42 Niyet okumak
1:58 Sırlarını erkenden açığa çıkarma
2:37 İltifatlara şüpheyle yaklaşmak
3:25 Herkesin sizin gibi düşündüğünü varsaymak
4:14 Hayır diyememek
5:04 Kırmızı bayrakları görmezden gelmek
6:09 Zor konuşmalardan kaçınmak
6:54 Bırakma korkusu
7:21 Gözlemci olmak
7:39 İyi bir hafızaya sahip olmak
7:59 Acele etmemek
8:07 Yüzleşme
8:27 Kendini korumayı öğrenmek
8:44 Kapanış
----------------------------------

Video Konu Başlıkları
Kaygı ve Stresle Nasıl Baş Edersin: https://goo.gl/yz48JA
Motivasyon Videoları: https://goo.gl/aZRvQW
Kitap ve Film Önerileri: https://goo.gl/qxgXEc
Verimli Ders Çalışma ve Öğrenme Teknikleri: https://goo.gl/2LRkDr
Özgüven Geliştirme Videoları: https://goo.gl/Gg9pKN
Evlilik ve İlişki Sorunları: https://goo.gl/huVhjP

Beyhan Budak Sosyal Medya Hesapları
http://www.beyhanbudak.com.tr
https://instagram.com/beyhanbudak/
https://twitter.com/beyhanbudak
https://www.facebook.com/pskbeyhanbudak

ÖNEMLİ NOT:
Bu YouTube kanalındaki videolar bilgilendirme ve farkındalık amaçlı olarak hazırlanmıştır. Hiçbir şekilde tanı ve tedavi amaçlı kullanılamaz. Tanı ve tedavi gerektiren durumlar için lütfen hekimlere başvurunuz.

Videolarda yer alan vaka öyküleri gerçek vakalardan (bazen birkaç vakanın birleşimi)  esinlenilmiş kurgusal öykülerdir. Vaka öykülerinde hiçbir şekilde bir kişiye ait tanımlayıcı bir bilgi yer almamaktadır.",2025-04-07T15:57:56Z,UCEpzQk829RfkBIUmwg54g9A,Beyhan Budak,https://i.ytimg.com/vi/ovr9VIBrXy4/mqdefault.jpg,PT9M41S,none,156241,9054,796,latest
pAOo-Sel68k,6 Ayda İstediğin Hayatı Nasıl Yaratırsın?,"6 ayda hayatını değiştirmek ve istediğin noktaya ulaşmak için bazı yöntemlerden bahsediyorum.

Abone Olmak İçin: https://goo.gl/sZvYO7

Video Konu Başlıkları
Kaygı ve Stresle Nasıl Baş Edersin: https://goo.gl/yz48JA
Motivasyon Videoları: https://goo.gl/aZRvQW
Kitap ve Film Önerileri: https://goo.gl/qxgXEc
Verimli Ders Çalışma ve Öğrenme Teknikleri: https://goo.gl/2LRkDr
Özgüven Geliştirme Videoları: https://goo.gl/Gg9pKN
Evlilik ve İlişki Sorunları: https://goo.gl/huVhjP

Beyhan Budak Sosyal Medya Hesapları
http://www.beyhanbudak.com.tr
https://instagram.com/beyhanbudak/
https://twitter.com/beyhanbudak
https://www.facebook.com/pskbeyhanbudak

ÖNEMLİ NOT:
Bu YouTube kanalındaki videolar bilgilendirme ve farkındalık amaçlı olarak hazırlanmıştır. Hiçbir şekilde tanı ve tedavi amaçlı kullanılamaz. Tanı ve tedavi gerektiren durumlar için lütfen hekimlere başvurunuz.

Videolarda yer alan vaka öyküleri gerçek vakalardan (bazen birkaç vakanın birleşimi)  esinlenilmiş kurgusal öykülerdir. Vaka öykülerinde hiçbir şekilde bir kişiye ait tanımlayıcı bir bilgi yer almamaktadır.",2024-11-24T09:30:48Z,UCEpzQk829RfkBIUmwg54g9A,Beyhan Budak,https://i.ytimg.com/vi/pAOo-Sel68k/mqdefault.jpg,PT12M51S,none,184999,8950,367,top
pC8k_YsRBLI,your favourite gurus are broke... let me explain,Book a Call for 8-Figure License: https://links.educate.io/Gurus-8FL,2025-02-04T21:03:38Z,UCRIYuAD9fUFITaYe_007GkQ,Iman Gadzhi Business,https://i.ytimg.com/vi/pC8k_YsRBLI/mqdefault.jpg,PT23M25S,none,24197,1109,50,top
q76LpyLwwzs,30 Yaşından Önce Yüzleşmen Gereken Hayat Gerçekleri- Prof. Dr. Acar Baltaş,"Bugün konuğum Prof. Dr. Acar Baltaş. Onunla, her istediğimizi başarabilir miyiz, burçlar gerçek mi, rezonans kanunu kitabı hakkında ne düşünüyor, sahte bilim nedir, hayallerimize ulaşmak için ne yapmalıyız gibi birçok konuyu konuştuk. Keyifli seyirler.

Abone Olmak İçin: https://goo.gl/sZvYO7

Zaman Damgaları:
----------------
00:00 - Giriş
00:25 - Psikoloji ve Türk toplumuna uygun çözümler
02:20 - Hayallerinizi sorgulayarak gerçekçi hedefler belirlemek
04:20 - Başarı için odaklanma ve ilgi önemi
07:08 - Toplumsal beklentilerin bireysel hedefleri şekillendirmesi
11:27 - Pandeminin psikolojik sorunlara etkisi ve astroloji
13:00 - Astrolojinin kişilik üzerindeki sınırlı etkisi
16:54 - Geleceği bilme ihtiyacı ve kişilik testleri
18:38 - Sahte bilim ve gerçek bilim arasındaki çekicilik
21:47 - İnternette sağlık bilgileri ve tehlikeleri
23:42 - İyimserlik ve sağlık sorunları
27:35 - Psikoloji alanında kariyer değişikliği fırsatları
29:41 - Eğitim ve zihniyet zorlukları
33:11 - Hayaller ile gerçekleri dengeleme gerekliliği
34:44 - Hayaller için çaba ve özveri
38:10 - Psikoloji bilgisi paylaşmak ve ilişkilerin önemi
----------------

Video Konu Başlıkları
Kaygı ve Stresle Nasıl Baş Edersin: https://goo.gl/yz48JA
Motivasyon Videoları: https://goo.gl/aZRvQW
Kitap ve Film Önerileri: https://goo.gl/qxgXEc
Verimli Ders Çalışma ve Öğrenme Teknikleri: https://goo.gl/2LRkDr
Özgüven Geliştirme Videoları: https://goo.gl/Gg9pKN
Evlilik ve İlişki Sorunları: https://goo.gl/huVhjP

Beyhan Budak Sosyal Medya Hesapları
http://www.beyhanbudak.com.tr
https://instagram.com/beyhanbudak/
https://twitter.com/beyhanbudak
https://www.facebook.com/pskbeyhanbudak

ÖNEMLİ NOT:
Bu YouTube kanalındaki videolar bilgilendirme ve farkındalık amaçlı olarak hazırlanmıştır. Hiçbir şekilde tanı ve tedavi amaçlı kullanılamaz. Tanı ve tedavi gerektiren durumlar için lütfen hekimlere başvurunuz.

Videolarda yer alan vaka öyküleri gerçek vakalardan (bazen birkaç vakanın birleşimi)  esinlenilmiş kurgusal öykülerdir. Vaka öykülerinde hiçbir şekilde bir kişiye ait tanımlayıcı bir bilgi yer almamaktadır.",2025-03-02T17:52:03Z,UCEpzQk829RfkBIUmwg54g9A,Beyhan Budak,https://i.ytimg.com/vi/q76LpyLwwzs/mqdefault.jpg,PT39M25S,none,262797,11063,490,top
q9nYIa8b-6c,"If I Wanted to Grow An Audience in 2025, I'd Do This","Sign up HERE (https://share.epidemicsound.com/aliabdaalCW23) for your TWO MONTHS FREE access to Epidemic Sound! ←The offer will be available for 5 days only. After the 5 days you can still get your free trial through the link.

MY PRODUCTIVITY APPS
👻 VoicePal: AI Writing App (iOS/Android) - Download for Free → https://go.aliabdaal.com/voicepal/ytd 

MY BOOK
📕 My New York Times bestselling book Feel-Good Productivity (2,000+ 5-star reviews) https://go.feelgoodproductivity.com/a...

MY COURSES
🧠 My Productivity System: LifeOS → https://go.aliabdaal.com/lifeos/ytd
🤑 Grow / Monetise your YouTube Channel → https://go.aliabdaal.com/PTYA/yt

CONNECT WITH ME 
💌 Join LifeNotes, my weekly email where I share what I’m reading & learning: https://go.aliabdaal.com/lifenotes/yt
📸  Instagram: https://instagram.com/aliabdaal
👨‍💻  Linkedin: https://www.linkedin.com/in/ali-abdaal/
🌍  My website / blog: https://www.aliabdaal.com/

------------
I often get asked about how I'd grow an audience today if I had to start again from scratch. So this video is the best pieces of advice I shared on this topic during an interview with my friend Noah Kagan. Enjoy x

⌚️Timestamps:
0:00 My 6 Years of Experience
0:30 How to generate content ideas
1:26 How to find your unfair advantage
3:34 How to systemise your content
6:20 How to stay consistent
9:01 How to delegate",2023-11-28T14:30:15Z,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,https://i.ytimg.com/vi/q9nYIa8b-6c/mqdefault.jpg,PT11M9S,none,757954,27135,640,top
qlN7yz5XwOk,Akıcı Sohbet Etmenin Sırrı: Ping Pong Yöntemi!,"*Bu video, Bitrix24 ile ücretli #işbirliği içermektedir. Daha iyi iş yönetimi ve ekip iletişimi için Bitrix24'ü deneyin. Ayrıntılar ve kayıt için ► https://www.bitrix24.com.tr/~VL55V

İnsanlarla anlamlı bağlar kurmak neden bu kadar zor? Hele ki karşınızdaki konuşmakta çekingen ya da utangaç biriyse... İşte bu noktada, iletişimi sihirli bir hale getiren bir teknik var: Ping Pong Yöntemi! Bu yöntemle hem karşı tarafın kendini rahat hissetmesini sağlayabilir hem de sohbete doğal bir ritim kazandırabilirsiniz.

📌 Bu videoda:
Ping Pong Yöntemi nedir?
Açık uçlu sorular nasıl etkili olur?
Aktif dinleme becerileriyle iletişiminizi nasıl güçlendirebilirsiniz?
Sohbeti derinleştirmek için hangi adımları izlemelisiniz?
Eğer utangaç insanlarla güçlü bir bağ kurmak ya da mevcut iletişim becerilerinizi bir üst seviyeye taşımak istiyorsanız, bu video tam size göre! 🎯
**Ping Pong Yöntemi'ni öğrenin ve sohbette ustalaşın.**👇

📌 Video Bölümleri:
00:00 Sponsor
00:19 Giriş
02:16 1. Adım: İlk Soru
03:07 2. Adım: Aktif Dinle!
05:50 3. Adım: Konuyu Derinleştir!
06:29 4. Adım: Dengeyi Koru!
07:18 5. Adım: Nirvana

Sosyal Medya Hesapları
https://twitter.com/Baykalem__
https://www.instagram.com/baykalem__/?hl=tr",2024-12-27T16:39:02Z,UCV2y68vJ1IGfwdyYGe6PN4Q,Baykalem,https://i.ytimg.com/vi/qlN7yz5XwOk/mqdefault.jpg,PT9M11S,none,21645,1208,60,latest
r2w8FMnwAjU,"I Made Almost $100,000,000+ From Info, Let Me Bust Some Myths...",Book a Call for 8-Figure License: https://links.educate.io/Sell-Your-Time,2025-01-27T20:57:00Z,UCRIYuAD9fUFITaYe_007GkQ,Iman Gadzhi Business,https://i.ytimg.com/vi/r2w8FMnwAjU/mqdefault.jpg,PT30M35S,none,24716,1230,28,top
r4ZdyS6v3qA,How To Be Happy & Remove Negative Thoughts in ANY Situation,"Struggling to find happiness in life? Tony Robbins shares his best secrets for how to be happy in any situation plus how you can remove negative thoughts to find deeper happiness and fulfillment in life, regardless of your current circumstances. 

Watch more videos like this 👇
Prime Your Brain to STOP Stress, Anxiety & Fear INSTANTLY: https://youtu.be/60ROjGMqXUQ
2 KEY SKILLS To Master If You Want An EXTRAORDINARY Life: https://youtu.be/CMF7H9OX5NQ
#1 Best SIMPLE Technique to Overcome Fear & Anxiety Quickly: https://youtu.be/Q2sixA1vPKk
The Tony Robbins Podcast: https://www.youtube.com/playlist?list=PLYTXvUDQT5pWkFiK1Yal1WtPcMrVbmjzA

Subscribe: https://www.youtube.com/@TonyRobbinsLive?sub_confirmation=1

Follow Tony Robbins:
Facebook: https://www.facebook.com/TonyRobbins
Instagram: https://instagram.com/tonyrobbins/
TikTok: https://www.tiktok.com/@tonyrobbins
Twitter: https://twitter.com/tonyrobbins
LinkedIn: https://www.linkedin.com/in/officialtonyrobbins
Website: https://www.tonyrobbins.com/ 

Tony Robbins is a #1 New York Times best-selling author, entrepreneur, philanthropist, and the nation's #1 Life and Business Strategist. For more than four and a half decades, more than 100 million people from 195 countries have enjoyed the warmth, humor, and transformational power of his business and personal development events. 

Mr. Robbins is the author of seven internationally bestselling books, including three #1 New York Times bestsellers: Money: Master the Game, Unshakeable, and Life Force.  He created the #1 personal and professional development program of all time, and more than 10 million people have attended his live seminars.
 
Anthony Robbins is the chairman of a holding company comprising more than 110 privately held businesses with combined sales exceeding $7 billion a year. He has been named in the top 50 of Worth Magazine’s 100 most powerful people in global finance for three consecutive years, honored by Accenture as one of the ""Top 50 Business Intellectuals in the World''; by Harvard Business Press as one of the ""Top 200 Business Gurus""; and by American Express as one of the ""Top Six Business Leaders in the World"" to coach its entrepreneurial clients. Fortune’s recent cover article named him the “CEO Whisperer.”

He is a leader called upon by leaders, and has worked with four US presidents, top entertainers -- from Aerosmith to Green Day, to Usher and Pitbull, as well as athletes like Serena Williams, Andre Agassi, and the 2022 NBA Champion Golden State Warriors. Billionaire business leaders seek his advice as well; casino magnate Steve Wynn, and Salesforce.com founder Marc Benioff are among those grateful for his coaching.
 
As a philanthropist, through his partnership with Feeding America, Mr. Robbins has provided over 985 million meals in the last 8 years to those in need. He is two years ahead of schedule to provide 1 billion meals. Through the Tony Robbins Foundation, he has also awarded over 2,500 grants and other resources to health and human services organizations, implemented life-changing curricula in 1,700+ correctional facilities and gathered thousands of young leaders from around the world with its teen programs. In addition, he provides fresh water to 250,000 people a day in India in order to fight the number one killer of children in that country-waterborne diseases.",2024-08-04T13:00:50Z,UCJLMboBYME_CLEfwsduI0wQ,Tony Robbins,https://i.ytimg.com/vi/r4ZdyS6v3qA/mqdefault.jpg,PT9M27S,none,334373,8716,288,top
r_QjhNfx6kQ,How To Make Your First $100k with Social Media Marketing,"If you’re doing $5M+ a year and want to scale faster, text ""Mastering Social Media"" to +1 (786) 730-8374 📲  - My team or I will reply personally.

🚀 Ready to master social media marketing? In this video, I break down my exact HUMPS formula — the same strategy that’s generated over $1 billion in sales. 💰

Here’s what you’ll learn: 🔥 The real difference between sales & marketing (and why marketing scales bigger) 🎯 How to create hypnotic hooks that stop the scroll 📖 Crafting your unusual origin story to build connection 🧩 Keeping it simple so anyone can understand 🎁 Delivering practical payoffs your audience wants today ⏰ Why urgency matters right now to drive action

If you’re doing $5M+ a year and want to scale faster, text ""Mastering Social Media"" to +1 (786) 730-8374 📲 — this is my direct line. My team or I will reply personally.

Also, download the app to get more strategies straight to your phone:
📲 iPhone: https://www.tailopez.com/iphoneyt
📲 Android: https://www.tailopez.com/androidyt

Let’s grow your brand, your leads, and your sales. 📈

#Marketing #SocialMediaMarketing #HUMPS #BusinessGrowth #Entrepreneurship #DigitalMarketing",2025-04-10T00:57:25Z,UCZGNLDywn8hgzqrC9Mlz_Pw,Tai Lopez,https://i.ytimg.com/vi/r_QjhNfx6kQ/mqdefault.jpg,PT19M15S,none,125345,1173,89,top_and_latest
